delta_c/2pi (MHz),Omega_c/2pi (MHz),EIT Amplitude (arb. units)
376.3798954,1.352101037,0.00667007
376.3798954,1.359763764,0.006706189
376.3798954,1.367426491,0.006740365
376.3798954,1.375089219,0.006772576
376.3798954,1.382751946,0.006802799
376.3798954,1.390414673,0.006831012
376.3798954,1.398077401,0.00685719
376.3798954,1.405740128,0.006881312
376.3798954,1.413402856,0.006903354
376.3798954,1.421065583,0.006923293
376.3798954,1.42872831,0.006941107
376.3798954,1.436391038,0.006956773
376.3798954,1.444053765,0.006970268
376.3798954,1.451716493,0.006981569
376.3798954,1.45937922,0.006990652
376.3798954,1.467041947,0.006997496
376.3798954,1.474704675,0.007002077
376.3798954,1.482367402,0.007004373
376.3798954,1.49003013,0.007004359
376.3798954,1.497692857,0.007002015
376.3798954,1.505355584,0.006997316
376.3798954,1.513018312,0.00699024
376.3798954,1.520681039,0.006980764
376.3798954,1.528343766,0.006968867
376.3798954,1.536006494,0.006954537
376.3798954,1.543669221,0.006937778
376.3798954,1.551331949,0.006918616
376.3798954,1.558994676,0.006897097
376.3798954,1.566657403,0.006873284
376.3798954,1.574320131,0.006847244
376.3798954,1.581982858,0.006819045
376.3798954,1.589645586,0.006788756
376.3798954,1.597308313,0.006756446
376.3798954,1.60497104,0.006722184
376.3798954,1.612633768,0.006686038
376.3798954,1.620296495,0.006648077
376.3798954,1.627959223,0.006608371
376.3798954,1.63562195,0.006566987
376.3798954,1.643284677,0.006523995
376.3798954,1.650947405,0.006479463
376.3798954,1.658610132,0.00643346
376.3798954,1.666272859,0.006386055
376.3798954,1.673935587,0.006337317
376.3798954,1.681598314,0.006287314
376.3798954,1.689261042,0.006236115
376.3798954,1.696923769,0.006183789
376.3798954,1.704586496,0.006130404
376.3798954,1.712249224,0.00607603
376.3798954,1.719911951,0.006020735
376.3798954,1.727574679,0.005964588
376.3798954,1.735237406,0.005907658
376.3798954,1.742900133,0.005850013
376.3798954,1.750562861,0.005791723
376.3798954,1.758225588,0.005732855
376.3798954,1.765888315,0.005673479
376.3798954,1.773551043,0.005613664
376.3798954,1.78121377,0.005553478
376.3798954,1.788876498,0.00549299
376.3798954,1.796539225,0.005432269
376.3798954,1.804201952,0.005371383
376.3798954,1.81186468,0.005310402
376.3798954,1.819527407,0.005249394
376.3798954,1.827190135,0.005188427
376.3798954,1.834852862,0.005127571
376.3798954,1.842515589,0.005066895
376.3798954,1.850178317,0.005006467
376.3798954,1.857841044,0.004946355
376.3798954,1.865503772,0.00488663
376.3798954,1.873166499,0.004827359
376.3798954,1.880829226,0.004768611
376.3798954,1.888491954,0.004710455
376.3798954,1.896154681,0.004652959
376.3798954,1.903817408,0.004596194
376.3798954,1.911480136,0.004540226
376.3798954,1.919142863,0.004485125
376.3798954,1.926805591,0.004430961
376.3798954,1.934468318,0.0043778
376.3798954,1.942131045,0.004325714
376.3798954,1.949793773,0.004274769
376.3798954,1.9574565,0.004225035
376.3798954,1.965119228,0.00417658
376.3798954,1.972781955,0.004129474
376.3798954,1.980444682,0.004083786
376.3798954,1.98810741,0.004039583
376.3798954,1.995770137,0.003996934
376.3798954,2.003432865,0.003955909
376.3798954,2.011095592,0.003916577
376.3798954,2.018758319,0.003879005
376.3798954,2.026421047,0.003843263
376.3798954,2.034083774,0.003809419
376.3798954,2.041746501,0.003777543
376.3798954,2.049409229,0.003747702
376.3798954,2.057071956,0.003719967
376.3798954,2.064734684,0.003694405
376.3798954,2.072397411,0.003671085
376.3798954,2.080060138,0.003650078
376.3798954,2.087722866,0.003631457
376.3798954,2.095385593,0.003615305
376.3798954,2.103048321,0.003601716
376.3798954,2.110711048,0.003590797
376.3798954,2.118373775,0.003582662
376.3798954,2.126036503,0.003577428
376.3798954,2.13369923,0.003575213
376.3798954,2.141361957,0.003576134
376.3798954,2.149024685,0.003580311
376.3798954,2.156687412,0.00358786
376.3798954,2.16435014,0.003598901
376.3798954,2.172012867,0.003613551
376.3798954,2.179675594,0.003631928
376.3798954,2.187338322,0.003654151
376.3798954,2.195001049,0.003680336
376.3798954,2.202663777,0.003710604
376.3798954,2.210326504,0.003745071
376.3798954,2.217989231,0.003783855
376.3798954,2.225651959,0.003827076
376.3798954,2.233314686,0.00387485
376.3798954,2.240977414,0.003927295
376.3798954,2.248640141,0.003984531
376.3798954,2.256302868,0.004046675
376.3798954,2.263965596,0.004113844
376.3798954,2.271628323,0.004186158
376.3798954,2.27929105,0.004263734
376.3798954,2.286953778,0.00434669
376.3798954,2.294616505,0.004435144
376.3798954,2.302279233,0.004529215
376.3798954,2.30994196,0.00462902
376.3798954,2.317604687,0.004734677
376.3798954,2.325267415,0.004846305
376.3798954,2.332930142,0.004964022
376.3798954,2.34059287,0.005087945
376.3798954,2.348255597,0.005218193
376.3798954,2.355918324,0.005354884
376.3798954,2.363581052,0.005498135
376.3798954,2.371243779,0.005648066
376.3798954,2.378906507,0.005804794
376.3798954,2.386569234,0.005968436
376.3798954,2.394231961,0.006139112
376.3798954,2.401894689,0.006316939
376.3798954,2.409557416,0.006502035
376.3798954,2.417220143,0.006694519
376.3798954,2.424882871,0.006894508
376.3798954,2.432545598,0.007102121
376.3798954,2.440208326,0.007317475
376.3798954,2.447871053,0.007540688
376.3798954,2.45553378,0.007771879
376.3798954,2.463196508,0.008011166
376.3798954,2.470859235,0.008258667
376.3798954,2.478521963,0.0085145
376.3798954,2.48618469,0.008778782
376.3798954,2.493847417,0.009051633
376.3798954,2.501510145,0.00933317
376.3798954,2.509172872,0.00962351
376.3798954,2.516835599,0.009922773
376.3798954,2.524498327,0.010231076
376.3798954,2.532161054,0.010548538
376.3798954,2.539823782,0.010875276
376.3798954,2.547486509,0.011211408
376.3798954,2.555149236,0.011557053
376.3798954,2.562811964,0.011912329
376.3798954,2.570474691,0.012277353
376.3798954,2.578137419,0.012652244
376.3798954,2.585800146,0.013037119
376.3798954,2.593462873,0.013432098
376.3798954,2.601125601,0.013837297
376.3798954,2.608788328,0.014252836
376.3798954,2.616451056,0.014678831
376.3798954,2.624113783,0.015115402
376.3798954,2.63177651,0.015562666
376.3798954,2.639439238,0.016020741
376.3798954,2.647101965,0.016489745
376.3798954,2.654764692,0.016969797
376.3798954,2.66242742,0.017461014
376.3798954,2.670090147,0.017963515
376.3798954,2.677752875,0.018477417
376.3798954,2.685415602,0.019002839
376.3798954,2.693078329,0.019539899
376.3798954,2.700741057,0.020088715
376.3798954,2.708403784,0.020649404
376.3798954,2.716066512,0.021222085
376.3798954,2.723729239,0.021806877
376.3798954,2.731391966,0.022403896
376.3798954,2.739054694,0.023013261
376.3798954,2.746717421,0.023635091
376.3798954,2.754380149,0.024269503
376.3798954,2.762042876,0.024916615
376.3798954,2.769705603,0.025576546
376.3798954,2.777368331,0.026249413
376.3798954,2.785031058,0.026935334
376.3798954,2.792693785,0.027634428
376.3798954,2.800356513,0.028346813
376.3798954,2.80801924,0.029072606
376.3798954,2.815681968,0.029783335
376.3798954,2.823344695,0.030420342
376.3798954,2.831007422,0.030899869
377.8803498,0.539851933,-0.003624324
377.8803498,0.547514661,-0.003492629
377.8803498,0.555177388,-0.003317599
377.8803498,0.562840116,-0.003122177
377.8803498,0.570502843,-0.002922442
377.8803498,0.57816557,-0.002726201
377.8803498,0.585828298,-0.002533422
377.8803498,0.593491025,-0.002344075
377.8803498,0.601153753,-0.00215813
377.8803498,0.60881648,-0.001975554
377.8803498,0.616479207,-0.001796317
377.8803498,0.624141935,-0.001620387
377.8803498,0.631804662,-0.001447735
377.8803498,0.639467389,-0.001278328
377.8803498,0.647130117,-0.001112136
377.8803498,0.654792844,-0.000949127
377.8803498,0.662455572,-0.000789271
377.8803498,0.670118299,-0.000632537
377.8803498,0.677781026,-0.000478893
377.8803498,0.685443754,-0.000328309
377.8803498,0.693106481,-0.000180753
377.8803498,0.700769209,-3.62E-05
377.8803498,0.708431936,0.000105397
377.8803498,0.716094663,0.000244054
377.8803498,0.723757391,0.000379806
377.8803498,0.731420118,0.000512685
377.8803498,0.739082846,0.000642721
377.8803498,0.746745573,0.000769947
377.8803498,0.7544083,0.000894391
377.8803498,0.762071028,0.001016087
377.8803498,0.769733755,0.001135065
377.8803498,0.777396482,0.001251355
377.8803498,0.78505921,0.00136499
377.8803498,0.792721937,0.001475999
377.8803498,0.800384665,0.001584414
377.8803498,0.808047392,0.001690266
377.8803498,0.815710119,0.001793586
377.8803498,0.823372847,0.001894405
377.8803498,0.831035574,0.001992755
377.8803498,0.838698302,0.002088665
377.8803498,0.846361029,0.002182167
377.8803498,0.854023756,0.002273293
377.8803498,0.861686484,0.002362073
377.8803498,0.869349211,0.002448538
377.8803498,0.877011938,0.002532719
377.8803498,0.884674666,0.002614648
377.8803498,0.892337393,0.002694355
377.8803498,0.900000121,0.002771871
377.8803498,0.907662848,0.002847227
377.8803498,0.915325575,0.002920456
377.8803498,0.922988303,0.002991586
377.8803498,0.93065103,0.00306065
377.8803498,0.938313758,0.003127678
377.8803498,0.945976485,0.003192702
377.8803498,0.953639212,0.003255753
377.8803498,0.96130194,0.003316861
377.8803498,0.968964667,0.003376058
377.8803498,0.976627395,0.003433374
377.8803498,0.984290122,0.003488841
377.8803498,0.991952849,0.00354249
377.8803498,0.999615577,0.003594351
377.8803498,1.007278304,0.003644457
377.8803498,1.014941031,0.003692837
377.8803498,1.022603759,0.003739523
377.8803498,1.030266486,0.003784545
377.8803498,1.037929214,0.003827936
377.8803498,1.045591941,0.003869726
377.8803498,1.053254668,0.003909945
377.8803498,1.060917396,0.003948626
377.8803498,1.068580123,0.003985799
377.8803498,1.076242851,0.004021494
377.8803498,1.083905578,0.004055744
377.8803498,1.091568305,0.004088579
377.8803498,1.099231033,0.00412003
377.8803498,1.10689376,0.004150128
377.8803498,1.114556488,0.004178905
377.8803498,1.122219215,0.00420639
377.8803498,1.129881942,0.004232616
377.8803498,1.13754467,0.004257614
377.8803498,1.145207397,0.004281413
377.8803498,1.152870124,0.004304046
377.8803498,1.160532852,0.004325544
377.8803498,1.168195579,0.004345936
377.8803498,1.175858307,0.004365256
377.8803498,1.183521034,0.004383532
377.8803498,1.191183761,0.004400798
377.8803498,1.198846489,0.004417082
377.8803498,1.206509216,0.004432418
377.8803498,1.214171944,0.004446835
377.8803498,1.221834671,0.004460365
377.8803498,1.229497398,0.004473038
377.8803498,1.237160126,0.004484886
377.8803498,1.244822853,0.00449594
377.8803498,1.25248558,0.00450623
377.8803498,1.260148308,0.004515789
377.8803498,1.267811035,0.004524646
377.8803498,1.275473763,0.004532833
377.8803498,1.28313649,0.004540381
377.8803498,1.290799217,0.004547321
377.8803498,1.298461945,0.004553683
377.8803498,1.306124672,0.0045595
377.8803498,1.3137874,0.004564802
377.8803498,1.321450127,0.00456962
377.8803498,1.329112854,0.004573985
377.8803498,1.336775582,0.004577928
377.8803498,1.344438309,0.00458148
377.8803498,1.352101037,0.004584672
377.8803498,1.359763764,0.004587536
377.8803498,1.367426491,0.004590102
377.8803498,1.375089219,0.004592401
377.8803498,1.382751946,0.004594464
377.8803498,1.390414673,0.004596323
377.8803498,1.398077401,0.004598008
377.8803498,1.405740128,0.00459955
377.8803498,1.413402856,0.004600981
377.8803498,1.421065583,0.004602331
377.8803498,1.42872831,0.004603632
377.8803498,1.436391038,0.004604915
377.8803498,1.444053765,0.004606209
377.8803498,1.451716493,0.004607548
377.8803498,1.45937922,0.004608961
377.8803498,1.467041947,0.004610479
377.8803498,1.474704675,0.004612135
377.8803498,1.482367402,0.004613958
377.8803498,1.49003013,0.004615979
377.8803498,1.497692857,0.004618231
377.8803498,1.505355584,0.004620743
377.8803498,1.513018312,0.004623547
377.8803498,1.520681039,0.004626674
377.8803498,1.528343766,0.004630154
377.8803498,1.536006494,0.004634011
377.8803498,1.543669221,0.004638264
377.8803498,1.551331949,0.004642916
377.8803498,1.558994676,0.004647963
377.8803498,1.566657403,0.00465339
377.8803498,1.574320131,0.00465918
377.8803498,1.581982858,0.004665315
377.8803498,1.589645586,0.004671779
377.8803498,1.597308313,0.004678553
377.8803498,1.60497104,0.00468562
377.8803498,1.612633768,0.004692963
377.8803498,1.620296495,0.004700563
377.8803498,1.627959223,0.004708403
377.8803498,1.63562195,0.004716465
377.8803498,1.643284677,0.004724733
377.8803498,1.650947405,0.004733187
377.8803498,1.658610132,0.004741811
377.8803498,1.666272859,0.004750587
377.8803498,1.673935587,0.004759497
377.8803498,1.681598314,0.004768525
377.8803498,1.689261042,0.004777651
377.8803498,1.696923769,0.004786859
377.8803498,1.704586496,0.00479613
377.8803498,1.712249224,0.004805448
377.8803498,1.719911951,0.004814795
377.8803498,1.727574679,0.004824152
377.8803498,1.735237406,0.004833503
377.8803498,1.742900133,0.00484283
377.8803498,1.750562861,0.004852115
377.8803498,1.758225588,0.004861341
377.8803498,1.765888315,0.00487049
377.8803498,1.773551043,0.004879544
377.8803498,1.78121377,0.004888486
377.8803498,1.788876498,0.004897298
377.8803498,1.796539225,0.004905963
377.8803498,1.804201952,0.004914462
377.8803498,1.81186468,0.004922779
377.8803498,1.819527407,0.004930895
377.8803498,1.827190135,0.004938794
377.8803498,1.834852862,0.004946457
377.8803498,1.842515589,0.004953867
377.8803498,1.850178317,0.004961006
377.8803498,1.857841044,0.004967857
377.8803498,1.865503772,0.004974402
377.8803498,1.873166499,0.004980623
377.8803498,1.880829226,0.004986503
377.8803498,1.888491954,0.004992025
377.8803498,1.896154681,0.004997169
377.8803498,1.903817408,0.00500192
377.8803498,1.911480136,0.005006259
377.8803498,1.919142863,0.005010169
377.8803498,1.926805591,0.005013632
377.8803498,1.934468318,0.005016631
377.8803498,1.942131045,0.005019147
377.8803498,1.949793773,0.005021164
377.8803498,1.9574565,0.005022663
377.8803498,1.965119228,0.005023627
377.8803498,1.972781955,0.005024039
377.8803498,1.980444682,0.005023881
377.8803498,1.98810741,0.005023135
377.8803498,1.995770137,0.005021783
377.8803498,2.003432865,0.005019808
377.8803498,2.011095592,0.005017193
377.8803498,2.018758319,0.00501392
377.8803498,2.026421047,0.005009971
377.8803498,2.034083774,0.005005328
377.8803498,2.041746501,0.004999974
377.8803498,2.049409229,0.004993892
377.8803498,2.057071956,0.004987063
377.8803498,2.064734684,0.00497947
377.8803498,2.072397411,0.004971096
377.8803498,2.080060138,0.004961929
377.8803498,2.087722866,0.004951974
377.8803498,2.095385593,0.004941277
377.8803498,2.103048321,0.004929936
377.8803498,2.110711048,0.004918102
377.8803498,2.118373775,0.004905961
377.8803498,2.126036503,0.004893714
377.8803498,2.13369923,0.004881564
377.8803498,2.141361957,0.004869717
377.8803498,2.149024685,0.004858377
377.8803498,2.156687412,0.004847748
377.8803498,2.16435014,0.004838035
377.8803498,2.172012867,0.004829443
377.8803498,2.179675594,0.004822176
377.8803498,2.187338322,0.004816438
377.8803498,2.195001049,0.004812434
377.8803498,2.202663777,0.004810369
377.8803498,2.210326504,0.004810447
377.8803498,2.217989231,0.004812873
377.8803498,2.225651959,0.00481785
377.8803498,2.233314686,0.004825585
377.8803498,2.240977414,0.00483628
377.8803498,2.248640141,0.004850141
377.8803498,2.256302868,0.004867372
377.8803498,2.263965596,0.004888178
377.8803498,2.271628323,0.004912764
377.8803498,2.27929105,0.004941332
377.8803498,2.286953778,0.00497409
377.8803498,2.294616505,0.005011239
377.8803498,2.302279233,0.005052987
377.8803498,2.30994196,0.005099535
377.8803498,2.317604687,0.005151091
377.8803498,2.325267415,0.005207857
377.8803498,2.332930142,0.005270038
377.8803498,2.34059287,0.005337839
377.8803498,2.348255597,0.005411465
377.8803498,2.355918324,0.005491119
377.8803498,2.363581052,0.005577007
377.8803498,2.371243779,0.005669333
377.8803498,2.378906507,0.005768301
377.8803498,2.386569234,0.005874116
377.8803498,2.394231961,0.005986982
377.8803498,2.401894689,0.006107105
377.8803498,2.409557416,0.006234688
377.8803498,2.417220143,0.006369936
377.8803498,2.424882871,0.006513053
377.8803498,2.432545598,0.006664245
377.8803498,2.440208326,0.006823715
377.8803498,2.447871053,0.006991668
